DATE,USER_ID,REPLEN_SKIP_FROM_LOC,REPLENISH_TO_LOC,REPLEN_AISLE,SKIP_AISLE,AISLE_DISTANCE,TIME_TO_SKIP,,,,
10/10/2024,KUMAAJ,VC59C01,BC18A02,BC,VC,41,920.396273,,,,
10/10/2024,PANKPA,VF80C02,AZ60A01,AZ,VF,41,3.995774,,,,
10/10/2024,PANKPA,VF23G01,AZ60A01,AZ,VF,41,6.925074,,,,
10/10/2024,PANKPA,VF42L01,AZ60A01,AZ,VF,41,429.828413,,,,
10/10/2024,PANKPA,VF80C02,AZ60A01,AZ,VF,41,433.212961,,,,
10/10/2024,PANKPA,VF23G01,AZ60A01,AZ,VF,41,438.957523,,,,
10/10/2024,PANKPA,VF80C02,AZ60A01,AZ,VF,41,646.363195,,,,
10/10/2024,PANKPA,VF23G01,AZ60A01,AZ,VF,41,647.104372,,,,
11/10/2024,KHASH,VGOUTL01,AY46A02,AY,VG,41,2.497239,,,,
11/10/2024,KHASH,VHOUTG01,AX50A01,AX,VH,41,1.7892540000000001,,,,
11/10/2024,STIRAN,VG26N02,AY69A02,AY,VG,41,4.197013,,,,
12/10/2024,LABADA,VGOUTE02,AY16A02,AY,VG,41,2462.189707,,,,
12/10/2024,MILABA,VGOUTN02,AY16A01,AY,VG,41,72.74495,,,,
12/10/2024,MILABA,VGOUTN02,AY16A01,AY,VG,41,81.821135,,,,
12/10/2024,STIRAN,VG26N02,AY65A02,AY,VG,41,4.607236,,,,
12/10/2024,STIRAN,VG26N02,AY09A02,AY,VG,41,3.471329,,,,
13/10/2024,DAYAEB,VC67A01,BC16A02,BC,VC,41,104.030115,,,,
13/10/2024,DAYAEB,VC67A01,BC16A02,BC,VC,41,163.596992,,,,
13/10/2024,DAYAEB,VC67A01,BC16A02,BC,VC,41,204.305791,,,,
13/10/2024,DAYAEB,VC67A01,BC16A02,BC,VC,41,235.276381,,,,
13/10/2024,GRIFJO,VG48L02,AY72A01,AY,VG,41,2057.289146,,,,
13/10/2024,GRIFJO,VG29A01,AY72A01,AY,VG,41,2060.447737,,,,
13/10/2024,GRIFJO,VG48L02,AY72A01,AY,VG,41,3315.763849,,,,
13/10/2024,GRIFJO,VG29A01,AY72A01,AY,VG,41,3323.008899,,,,
13/10/2024,IRSHHA,VC67A01,BC59A02,BC,VC,41,5.665228,,,,
13/10/2024,MANJSI,VD71A02,BB30A01,BB,VD,41,15.035434,,,,
14/10/2024,STIRAN,VG27N01,AY61A01,AY,VG,41,2.117928,,,,
14/10/2024,STIRAN,VG27N01,AY69A02,AY,VG,41,2.403872,,,,
16/10/2024,GHAZRE,VKOUTA02,AU23A02,AU,VK,41,192.290041,,,,
16/10/2024,GHAZRE,VKOUTA02,AU23A02,AU,VK,41,199.320593,,,,
17/10/2024,ANDRDR,VEOUTE01,BA69A01,BA,VE,41,556.198069,,,,
18/10/2024,MALIRA,VL58A02,AT12A02,AT,VL,41,201.605011,,,,
20/10/2024,WOODPE,VE55C02,BA01A01,BA,VE,41,640.823765,,,,
20/10/2024,WOODPE,VD48E02,BB56A02,BB,VD,41,242.708768,,,,
21/10/2024,PITUMI,VBOUTJ02,BD36A02,BD,VB,41,134.567419,,,,
21/10/2024,SEMEHA,VDOUTC02,BB75A01,BB,VD,41,27.613781,,,,
21/10/2024,SHAHCH,VGOUTA02,AY68A02,AY,VG,41,1.050926,,,,
21/10/2024,WADECA,VG35N02,AY59A01,AY,VG,41,7441.809437,,,,
21/10/2024,WOODPE,VA04J02,BE12A01,BE,VA,41,39.313574,,,,
23/10/2024,BUTTAZ,VGOUTL02,AY68A02,AY,VG,41,195.437072,,,,
23/10/2024,BUTTAZ,VGOUTL02,AY68A02,AY,VG,41,200.055577,,,,
24/10/2024,WOODPE,VC56N01,BC68A02,BC,VC,41,132.295495,,,,
24/10/2024,WOODPE,VC78E01,BC16A01,BC,VC,41,61.571523,,,,
24/10/2024,WOODPE,VC78E01,BC16A01,BC,VC,41,115.841263,,,,
25/10/2024,KABIWA,BF12L02,WM63A02,WM,BF,41,1.264396,,,,
25/10/2024,KABIWA,BF49L01,WM63A02,WM,BF,41,8.885098,,,,
25/10/2024,KAILPA,VD02N01,BB21A01,BB,VD,41,145.359269,,,,
25/10/2024,LANKJA,VG60N01,AY66A01,AY,VG,41,2.692596,,,,
25/10/2024,LANKJA,VG62N01,AY66A01,AY,VG,41,4.051093,,,,
25/10/2024,LANKJA,VG60N01,AY65A02,AY,VG,41,1.724446,,,,
25/10/2024,LANKJA,VG62N01,AY65A02,AY,VG,41,3.446307,,,,
25/10/2024,RASHZA,VFOUTE02,AZ14A02,AZ,VF,41,2.372973,,,,
26/10/2024,MATHVI,VL72A01,AT53A01,AT,VL,41,2.648351,,,,
26/10/2024,RASHZA,VC58C02,BC39A01,BC,VC,41,2.4114940000000002,,,,
26/10/2024,RASHZA,VC58C02,BC39A01,BC,VC,41,62.7823,,,,
26/10/2024,RASHZA,VC58C02,BC39A01,BC,VC,41,193.206886,,,,
26/10/2024,RASHZA,VC58C02,BC39A01,BC,VC,41,195.92094,,,,
26/10/2024,RASHZA,VC58C02,BC39A01,BC,VC,41,262.464556,,,,
26/10/2024,RASHZA,VC58C02,BC39A01,BC,VC,41,294.600141,,,,
26/10/2024,RASHZA,VC58C02,BC39A01,BC,VC,41,304.748546,,,,
28/10/2024,BUTTAZ,VDOUTA02,BB07A02,BB,VD,41,129.457296,,,,
28/10/2024,LEVIKE,VG79N02,AY35A01,AY,VG,41,3.356331,,,,
28/10/2024,MACIMA,VC71J02,BC07A01,BC,VC,41,57.224345,,,,
28/10/2024,MACIMA,VC71J02,BC07A01,BC,VC,41,254.758543,,,,
28/10/2024,RAJEJA,VCOUTN02,BC11A02,BC,VC,41,68.09006,,,,
28/10/2024,STIRAN,VG43N01,AY65A02,AY,VG,41,3.418147,,,,
28/10/2024,STIRAN,VG79N01,AY65A02,AY,VG,41,5.066164,,,,
29/10/2024,BIBIHA,VCOUTC01,BC58A02,BC,VC,41,36.71795,,,,
29/10/2024,BUTTAZ,VDOUTJ02,BB63A02,BB,VD,41,298.741479,,,,
29/10/2024,BUTTAZ,VDOUTA01,BB63A02,BB,VD,41,305.415244,,,,
29/10/2024,KARDZO,VG80N02,AY59A01,AY,VG,41,3.6114699999999997,,,,
29/10/2024,KARDZO,VG80N02,AY69A02,AY,VG,41,1.561213,,,,
29/10/2024,KARDZO,VG80N02,AY16A01,AY,VG,41,4.184377,,,,
29/10/2024,KIANKH,VFOUTC01,AZ58A01,AZ,VF,41,2.3116820000000002,,,,
29/10/2024,LEVIKE,VG80N02,AY68A02,AY,VG,41,4.99612,,,,
29/10/2024,MACIMA,VD50C02,BB21A01,BB,VD,41,3.456457,,,,
29/10/2024,MACIMA,VD59L01,BB21A01,BB,VD,41,4.551849,,,,
29/10/2024,MACIMA,VD50C02,BB36A01,BB,VD,41,3.230056,,,,
29/10/2024,MACIMA,VD59L01,BB36A01,BB,VD,41,4.184843,,,,
29/10/2024,PITUMI,VHOUTE01,AX53A02,AX,VH,41,9.39939,,,,
29/10/2024,PITUMI,VDOUTA01,BB73A01,BB,VD,41,10.849971,,,,
29/10/2024,PITUMI,VDOUTC01,BB21A01,BB,VD,41,3.271742,,,,
29/10/2024,PITUMI,VDOUTC01,BB36A01,BB,VD,41,2.554424,,,,
29/10/2024,PITUMI,VDOUTC01,BB07A01,BB,VD,41,6.476312,,,,
29/10/2024,PITUMI,VDOUTC01,BB22A02,BB,VD,41,27.178589,,,,
29/10/2024,PITUMI,VDOUTC01,BB22A02,BB,VD,41,36.280815,,,,
29/10/2024,PITUMI,VDOUTA01,BB22A02,BB,VD,41,3981.811774,,,,
29/10/2024,PITUMI,VDOUTA01,BB22A02,BB,VD,41,6126.422955,,,,
29/10/2024,PITUMI,VDOUTA01,BB22A02,BB,VD,41,6134.761211,,,,
29/10/2024,PITUMI,VDOUTA01,BB08A02,BB,VD,41,11.921374,,,,
29/10/2024,PITUMI,VDOUTA01,BB08A02,BB,VD,41,679.519512,,,,
29/10/2024,RASHZA,VCOUTC01,BC23A02,BC,VC,41,99.670608,,,,
29/10/2024,STIRAN,VG09N02,AY59A01,AY,VG,41,2.287408,,,,
29/10/2024,STIRAN,VG37N01,AY64A01,AY,VG,41,2.095431,,,,
29/10/2024,STIRAN,VG39N02,AY64A01,AY,VG,41,3.761478,,,,
30/10/2024,BUTTAZ,VCOUTN01,BC22A01,BC,VC,41,199.701113,,,,
30/10/2024,BUTTAZ,VCOUTJ02,BC22A01,BC,VC,41,200.702529,,,,
30/10/2024,KIANKH,VL08A01,AT44A02,AT,VL,41,2.656639,,,,
30/10/2024,MATHVI,VDOUTL01,BB72A02,BB,VD,41,58.861632,,,,
30/10/2024,MATHVI,VC19G01,BC69A02,BC,VC,41,36.605257,,,,
30/10/2024,PANKPA,VD14N02,BB69A02,BB,VD,41,87.684321,,,,
30/10/2024,PANKPA,VD14N02,BB69A02,BB,VD,41,89.193836,,,,
30/10/2024,SAMAAB,VCOUTJ02,BC39A02,BC,VC,41,28.339121,,,,
30/10/2024,SEMEHA,VCOUTC02,BC68A02,BC,VC,41,2.714515,,,,
30/10/2024,TUCKJO,VL18A01,AT10A02,AT,VL,41,2.738746,,,,
30/10/2024,TUCKJO,VL18A01,AT10A02,AT,VL,41,4.658744,,,,
31/10/2024,WADECA,VF72N01,AZ66A02,AZ,VF,41,2.661169,,,,
31/10/2024,WOODPE,VDOUTL02,BB08A01,BB,VD,41,321.158336,,,,
01/11/2024,KABIWA,VDOUTG02,BB72A02,BB,VD,41,79.479373,,,,
01/11/2024,SHAHCH,VDOUTC02,BB29A01,BB,VD,41,40.640347,,,,
30/09/2024,GHAZRE,VCOUTJ01,BB31A02,BB,VC,40,3.822882,,,,
30/09/2024,WOODPE,VC03A02,BB02A01,BB,VC,40,76.551599,,,,
30/09/2024,WOODPE,VC28C01,BB02A01,BB,VC,40,77.969315,,,,
30/09/2024,WOODPE,VC50E02,BB02A01,BB,VC,40,79.237418,,,,
02/10/2024,MEHMAK,VFOUTL02,AY19A01,AY,VF,40,4.573616,,,,
02/10/2024,RAJEJA,VBOUTC01,BC68A02,BC,VB,40,13.261823,,,,
02/10/2024,RASHZA,VFOUTL02,AY59A01,AY,VF,40,134.495935,,,,
02/10/2024,WOODTO,VFOUTL02,AY55A01,AY,VF,40,2.117087,,,,
03/10/2024,DHILGU,VJ20A02,AU38A02,AU,VJ,40,386.164937,,,,
03/10/2024,EBRAMO,VCOUTA01,BB51A02,BB,VC,40,2.119361,,,,
04/10/2024,DHILGU,VF24A01,AY23A01,AY,VF,40,1227.006734,,,,
04/10/2024,LANKJA,VF71N02,AY66A01,AY,VF,40,3.546283,,,,
04/10/2024,LANKJA,VF71N02,AY66A01,AY,VF,40,25.186521,,,,
05/10/2024,KONARA,VFOUTL01,AY66A01,AY,VF,40,702.654803,,,,
05/10/2024,NAAMMU,VBOUTG01,BC46A02,BC,VB,40,3.965948,,,,
06/10/2024,SEMEHA,VCOUTJ01,BB64A02,BB,VC,40,3.627398,,,,
06/10/2024,SEMEHA,VCOUTJ01,BB64A02,BB,VC,40,26.071339,,,,
07/10/2024,BUTTAZ,VEOUTG01,AZ27A01,AZ,VE,40,146.601014,,,,
07/10/2024,KIANKH,VF01N01,AY66A01,AY,VF,40,4.074972,,,,
07/10/2024,KIANKH,VF01N01,AY66A01,AY,VF,40,1663.698455,,,,
07/10/2024,MANSUS,VC13L02,BB71A01,BB,VC,40,355.654523,,,,
08/10/2024,LANKJA,VF74N02,AY67A02,AY,VF,40,2.049529,,,,
08/10/2024,MATRAP,VF31N01,AY65A02,AY,VF,40,3.341347,,,,
08/10/2024,MATRAP,VF31N01,AY65A02,AY,VF,40,174.927836,,,,
08/10/2024,MATRAP,VF31N01,AY65A02,AY,VF,40,1532.684265,,,,
09/10/2024,MACIMA,VHOUTJ01,AW46A02,AW,VH,40,645.767233,,,,
10/10/2024,KUMAAJ,VB70A01,BC18A02,BC,VB,40,915.802302,,,,
10/10/2024,KUMAAJ,VB70A01,BC18A02,BC,VB,40,918.739038,,,,
11/10/2024,STIRAN,VB65N02,BC07A02,BC,VB,40,1.730677,,,,
12/10/2024,STIRAN,VG26N02,AX09A01,AX,VG,40,3.642318,,,,
13/10/2024,GRIFJO,VB26C01,BC68A02,BC,VB,40,98.17852,,,,
13/10/2024,GRIFJO,VB58J02,BC68A02,BC,VB,40,106.87719,,,,
13/10/2024,GRIFJO,VB19A02,BC68A02,BC,VB,40,109.640894,,,,
13/10/2024,GRIFJO,VF71G02,AY72A01,AY,VF,40,2055.63538,,,,
13/10/2024,IRSHHA,VB52G02,BC51A01,BC,VB,40,7.06075,,,,
13/10/2024,IRSHHA,VB52G02,BC51A01,BC,VB,40,182.202896,,,,
13/10/2024,IRSHHA,VH12A01,AW06A02,AW,VH,40,2.632414,,,,
13/10/2024,MATHVI,VG48L02,AX55A01,AX,VG,40,564.446527,,,,
13/10/2024,MATHVI,VG29A01,AX55A01,AX,VG,40,567.431863,,,,
13/10/2024,MATHVI,VG48L02,AX55A01,AX,VG,40,1560.339274,,,,
13/10/2024,MATHVI,VG29A01,AX55A01,AX,VG,40,1563.312267,,,,
13/10/2024,MATHVI,VG48L02,AX55A01,AX,VG,40,1588.132128,,,,
13/10/2024,MATHVI,VG29A01,AX55A01,AX,VG,40,1591.297241,,,,
13/10/2024,MATHVI,VG48L02,AX55A01,AX,VG,40,1606.771019,,,,
13/10/2024,MATHVI,VG29A01,AX55A01,AX,VG,40,1610.888753,,,,
13/10/2024,MATHVI,VG48L02,AX55A01,AX,VG,40,1629.423957,,,,
13/10/2024,MATHVI,VG29A01,AX55A01,AX,VG,40,1631.654292,,,,
15/10/2024,BIBIHA,VHOUTJ01,AW71A01,AW,VH,40,1906.421557,,,,
15/10/2024,RASHZA,VKOUTA01,AT76A01,AT,VK,40,1.810038,,,,
16/10/2024,EBRAMO,VJOUTA02,AU62A01,AU,VJ,40,168.677406,,,,
16/10/2024,EBRAMO,VJOUTA02,AU62A01,AU,VJ,40,178.969567,,,,
16/10/2024,EBRAMO,VJOUTA02,AU62A01,AU,VJ,40,184.195768,,,,
16/10/2024,EBRAMO,VBOUTJ01,BC54A02,BC,VB,40,25.283004,,,,
17/10/2024,DHILGU,VB78A02,BC42A01,BC,VB,40,164.031847,,,,
17/10/2024,DHILGU,VJ63A01,AU31A01,AU,VJ,40,16.831797,,,,
17/10/2024,EBRAMO,VJOUTA02,AU47A01,AU,VJ,40,2267.552422,,,,
17/10/2024,EBRAMO,VJOUTA02,AU47A01,AU,VJ,40,2269.606907,,,,
17/10/2024,EBRAMO,VJOUTA02,AU47A01,AU,VJ,40,2313.130494,,,,
17/10/2024,GHAZRE,VB47C01,BC77A01,BC,VB,40,799.024469,,,,
17/10/2024,GHAZRE,VB08A01,BC77A01,BC,VB,40,799.937951,,,,
17/10/2024,GHAZRE,VJ63A01,AU20A01,AU,VJ,40,237.506589,,,,
19/10/2024,SINGKA,VJOUTA02,AU57A01,AU,VJ,40,1.5142440000000001,,,,
20/10/2024,WOODPE,VC74J01,BB56A02,BB,VC,40,218.326898,,,,
21/10/2024,WOODPE,VC32C02,BB02A01,BB,VC,40,4116.733181,,,,
21/10/2024,WOODPE,VC49E02,BB02A01,BB,VC,40,4117.994183,,,,
21/10/2024,WOODPE,VC23J01,BB02A01,BB,VC,40,4119.263101,,,,
21/10/2024,WOODPE,VC32C02,BB02A01,BB,VC,40,4140.579478,,,,
21/10/2024,WOODPE,VC49E02,BB02A01,BB,VC,40,4141.922749,,,,
21/10/2024,WOODPE,VC23J01,BB02A01,BB,VC,40,4143.15639,,,,
22/10/2024,JAWAAL,WL63C01,BF77A02,BF,WL,40,775.140917,,,,
22/10/2024,JAWAAL,WL03C01,BF77A02,BF,WL,40,778.405555,,,,
23/10/2024,BUTTAZ,VFOUTL02,AY68A02,AY,VF,40,196.97555,,,,
23/10/2024,BUTTAZ,VFOUTL02,AY68A02,AY,VF,40,202.870318,,,,
24/10/2024,KAILPA,VC76N02,BB76A01,BB,VC,40,15.305729,,,,
24/10/2024,LAKHSO,WL30A02,BF12A01,BF,WL,40,29.750140000000002,,,,
24/10/2024,LAKHSO,WL27A02,BF12A01,BF,WL,40,31.435774,,,,
24/10/2024,LAKHSO,WL30A02,BF12A01,BF,WL,40,1086.8556,,,,
24/10/2024,LAKHSO,WL27A02,BF12A01,BF,WL,40,1090.100798,,,,
24/10/2024,LAKHSO,WL30A02,BF12A01,BF,WL,40,1100.508173,,,,
24/10/2024,LAKHSO,WL27A02,BF12A01,BF,WL,40,1102.655475,,,,
24/10/2024,MACIMA,VG66L01,AX21A02,AX,VG,40,61761.42863,,,,
24/10/2024,STIRAN,VC76N02,BB75A01,BB,VC,40,4.391049,,,,
24/10/2024,WOODPE,VB53L01,BC68A02,BC,VB,40,130.737182,,,,
24/10/2024,WOODPE,VCOUTN02,BB11A02,BB,VC,40,2639.174152,,,,
24/10/2024,WOODPE,VB35J02,BC16A01,BC,VB,40,57.847932,,,,
24/10/2024,WOODPE,VB09E01,BC16A01,BC,VB,40,59.343244,,,,
24/10/2024,WOODPE,VB35J02,BC16A01,BC,VB,40,112.615139,,,,
24/10/2024,WOODPE,VB09E01,BC16A01,BC,VB,40,113.741605,,,,
25/10/2024,EBRAMO,BG41G01,WK67A01,WK,BG,40,13.601549,,,,
25/10/2024,SHAHCH,VCOUTJ01,BB21A01,BB,VC,40,25.684883,,,,
25/10/2024,SZCZDA,VBOUTE01,BC59A02,BC,VB,40,3.532447,,,,
26/10/2024,BIBIHA,VCOUTJ01,BB13A01,BB,VC,40,3.699979,,,,
26/10/2024,BIBIHA,VH78A02,AW44A02,AW,VH,40,25372.7995,,,,
26/10/2024,MALIRA,VC47A01,BB51A02,BB,VC,40,505.576923,,,,
26/10/2024,MATHVI,WK13C01,BG04A01,BG,WK,40,11.131496,,,,
26/10/2024,MATHVI,VFOUTL01,AY68A02,AY,VF,40,75.916984,,,,
26/10/2024,SUTKEV,VH78A02,AW46A01,AW,VH,40,19.364058,,,,
27/10/2024,RAJEJA,VGOUTG02,AX72A01,AX,VG,40,35.522459,,,,
27/10/2024,RAJEJA,VEOUTC01,AZ74A01,AZ,VE,40,2355.996771,,,,
28/10/2024,BUTTAZ,VCOUTL01,BB07A02,BB,VC,40,126.640966,,,,
28/10/2024,BUTTAZ,VCOUTL01,BB07A02,BB,VC,40,131.042815,,,,
28/10/2024,MACIMA,VF52G01,AY65A02,AY,VF,40,164.212399,,,,
28/10/2024,MATHVI,VCOUTN02,BB69A02,BB,VC,40,66.716687,,,,
28/10/2024,MATHVI,VGOUTL01,AX74A01,AX,VG,40,3.751547,,,,
28/10/2024,MIKODO,VF46N02,AY70A01,AY,VF,40,5.324272,,,,
28/10/2024,STIRAN,VC55N02,BB07A02,BB,VC,40,15.076633,,,,
28/10/2024,STIRAN,VG24N02,AX24A01,AX,VG,40,2.835512,,,,
29/10/2024,BUTTAZ,VCOUTG01,BB63A02,BB,VC,40,307.658738,,,,
29/10/2024,KARDZO,VG80N02,AX47A02,AX,VG,40,17.262559,,,,
29/10/2024,KARDZO,VG80N02,AX56A01,AX,VG,40,25.35551,,,,
29/10/2024,MACIMA,VCOUTE02,BB21A01,BB,VC,40,2.090774,,,,
29/10/2024,MACIMA,VCOUTE02,BB36A01,BB,VC,40,2.10905,,,,
29/10/2024,PITUMI,VCOUTG01,BB73A01,BB,VC,40,10.016913,,,,
29/10/2024,PITUMI,VCOUTG01,BB21A01,BB,VC,40,2.581175,,,,
29/10/2024,PITUMI,VCOUTG01,BB36A01,BB,VC,40,2.013616,,,,
29/10/2024,PITUMI,VCOUTG01,BB07A01,BB,VC,40,5.880625,,,,
29/10/2024,PITUMI,VCOUTG01,BB22A02,BB,VC,40,26.659516,,,,
29/10/2024,PITUMI,VCOUTG01,BB22A02,BB,VC,40,35.373512,,,,
29/10/2024,PITUMI,VCOUTG01,BB22A02,BB,VC,40,3981.1259,,,,
29/10/2024,PITUMI,VC29C01,BB22A02,BB,VC,40,6124.579199,,,,
29/10/2024,PITUMI,VC30C02,BB22A02,BB,VC,40,6125.46999,,,,
29/10/2024,PITUMI,VC29C01,BB22A02,BB,VC,40,6132.629579,,,,
29/10/2024,PITUMI,VC30C02,BB22A02,BB,VC,40,6133.522886,,,,
29/10/2024,PITUMI,VC29C01,BB08A02,BB,VC,40,4.007528,,,,
29/10/2024,PITUMI,VC30C02,BB08A02,BB,VC,40,5.431188,,,,
29/10/2024,PITUMI,VC29C01,BB08A02,BB,VC,40,10.784699,,,,
29/10/2024,PITUMI,VC30C02,BB08A02,BB,VC,40,11.327778,,,,
29/10/2024,PITUMI,VCOUTC01,BB08A02,BB,VC,40,679.136737,,,,
29/10/2024,STIRAN,VG41N02,AX72A01,AX,VG,40,2.379352,,,,
29/10/2024,STIRAN,VG78N02,AX72A01,AX,VG,40,4.161579,,,,
30/10/2024,AMALIK,VCOUTJ02,BB12A01,BB,VC,40,39.506214,,,,
30/10/2024,BUTTAZ,VBOUTC01,BC22A01,BC,VB,40,198.823203,,,,
30/10/2024,BUTTAZ,VBOUTG01,BC22A01,BC,VB,40,201.754993,,,,
30/10/2024,KABIWA,VBOUTA01,BC26A01,BC,VB,40,61.691245,,,,
30/10/2024,KABIWA,VBOUTA01,BC26A01,BC,VB,40,63.225477,,,,
30/10/2024,KIANKH,VHOUTJ01,AW49A01,AW,VH,40,443.921482,,,,
30/10/2024,LAKHSO,BG03G02,WK43A02,WK,BG,40,510.994823,,,,
30/10/2024,MUHAZE,VCOUTC02,BB69A02,BB,VC,40,171.479253,,,,
30/10/2024,SEMEHA,VC19G01,BB05A02,BB,VC,40,90.612029,,,,
31/10/2024,SEMEHA,VCOUTG01,BB51A02,BB,VC,40,27.944247,,,,
31/10/2024,WOODPE,VC66C02,BB03A01,BB,VC,40,3085.573881,,,,
01/11/2024,KARDZO,VF78N01,AY69A02,AY,VF,40,1.7869920000000001,,,,
01/11/2024,KUMAPA,VBOUTA01,BC66A02,BC,VB,40,20.489932,,,,
01/11/2024,RAJEJA,VBOUTG01,BC62A01,BC,VB,40,2.643933,,,,
30/09/2024,WOODPE,VB05A01,BB02A01,BB,VB,39,73.990358,,,,
30/09/2024,WOODPE,VB24E02,BB02A01,BB,VB,39,75.179599,,,,
01/10/2024,WOODPE,VC66A02,BA33A01,BA,VC,39,12.667478,,,,
01/10/2024,WOODPE,VC66A02,BA33A01,BA,VC,39,23.057512,,,,
02/10/2024,EBRAMO,VFOUTL02,AX24A01,AX,VF,39,3.292766,,,,
03/10/2024,JAWAAL,VAOUTC01,BC79A02,BC,VA,39,238.318711,,,,
03/10/2024,TALHKH,VAOUTC01,BC54A02,BC,VA,39,2.408669,,,,
03/10/2024,ZEBAKH,VGOUTL02,AW42A02,AW,VG,39,2.60685,,,,
03/10/2024,ZEBAKH,VAOUTC01,BC18A02,BC,VA,39,4.105452,,,,
04/10/2024,RAJEJA,VAOUTG01,BC23A02,BC,VA,39,512.052066,,,,
05/10/2024,SANDDE,VFOUTN02,AX23A01,AX,VF,39,10.165237,,,,
06/10/2024,MANSUS,VB35C02,BB59A02,BB,VB,39,178.65708,,,,
07/10/2024,ZUBAHA,VEOUTG01,AY59A01,AY,VE,39,2048.656807,,,,
08/10/2024,LANKJA,VF61N01,AX56A01,AX,VF,39,3.722119,,,,
08/10/2024,LANKJA,VF74N02,AX47A02,AX,VF,39,2.779153,,,,
08/10/2024,LANKJA,VG26N01,AW46A01,AW,VG,39,5.16446,,,,
09/10/2024,MACIMA,VGOUTJ01,AW46A02,AW,VG,39,644.138895,,,,
10/10/2024,GHAZRE,VF69A02,AX18A01,AX,VF,39,85.448883,,,,
10/10/2024,GHAZRE,VF69A02,AX18A01,AX,VF,39,145.679657,,,,
10/10/2024,JAWAAL,VA48C01,BC30A02,BC,VA,39,4.113733,,,,
10/10/2024,KAILPA,VG16E02,AW46A01,AW,VG,39,6.167888,,,,
10/10/2024,KAILPA,VH05J02,AU48A02,AU,VH,39,8.471326,,,,
10/10/2024,KUMAAJ,VA16E01,BC18A02,BC,VA,39,18.337695,,,,
10/10/2024,KUMAAJ,VA16E01,BC18A02,BC,VA,39,35.282594,,,,
10/10/2024,KUMAAJ,VA16E01,BC18A02,BC,VA,39,280.267758,,,,
10/10/2024,KUMAAJ,VA16E01,BC18A02,BC,VA,39,777.262158,,,,
10/10/2024,KUMAAJ,VA16E01,BC18A02,BC,VA,39,917.251368,,,,
11/10/2024,EBRAMO,VFOUTJ02,AX49A02,AX,VF,39,442.673731,,,,
11/10/2024,EBRAMO,VFOUTJ01,AX49A02,AX,VF,39,444.182629,,,,
11/10/2024,GRIFJO,VEOUTJ02,AY35A01,AY,VE,39,428.769825,,,,
11/10/2024,STIRAN,VE07N02,AY35A01,AY,VE,39,3.472988,,,,
11/10/2024,STIRAN,VE07N02,AY67A02,AY,VE,39,2.469142,,,,
11/10/2024,STIRAN,VE07N02,AY69A02,AY,VE,39,2.165233,,,,
12/10/2024,BIBIHA,VGOUTC02,AW07A01,AW,VG,39,5.4973279999999995,,,,
12/10/2024,KAILPA,VG48L02,AW36A01,AW,VG,39,80.310081,,,,
12/10/2024,LANKJA,VC70N02,BA72A01,BA,VC,39,11.001795,,,,
12/10/2024,STIRAN,VE07N02,AY65A02,AY,VE,39,3.463526,,,,
12/10/2024,STIRAN,VE07N02,AY09A02,AY,VE,39,1.509467,,,,
13/10/2024,GRIFJO,VA11A02,BC68A02,BC,VA,39,111.121561,,,,
13/10/2024,GRIFJO,VA37J02,BC68A02,BC,VA,39,115.010478,,,,
13/10/2024,GRIFJO,VE18G01,AY72A01,AY,VE,39,2054.819357,,,,
13/10/2024,GRIFJO,VE80L01,AY72A01,AY,VE,39,2059.691142,,,,
13/10/2024,GRIFJO,VE18G01,AY72A01,AY,VE,39,3311.587094,,,,
13/10/2024,GRIFJO,VE80L01,AY72A01,AY,VE,39,3314.424108,,,,
13/10/2024,MANJSI,VG48L02,AW40A01,AW,VG,39,17.603648,,,,
13/10/2024,MATHVI,VF71G02,AX55A01,AX,VF,39,1556.014419,,,,
13/10/2024,MATHVI,VF71G02,AX55A01,AX,VF,39,1580.437489,,,,
13/10/2024,MATHVI,VF71G02,AX55A01,AX,VF,39,1603.293931,,,,
13/10/2024,MATHVI,VF71G02,AX55A01,AX,VF,39,1627.188629,,,,
14/10/2024,GHAZRE,VAOUTE01,BC16A01,BC,VA,39,17.076596,,,,
16/10/2024,EBRAMO,VJOUTA02,AT23A02,AT,VJ,39,1.902012,,,,
16/10/2024,SZCZDA,VH33J02,AU37A01,AU,VH,39,178.200021,,,,
17/10/2024,BASRHA,VL80A02,AR63A01,AR,VL,39,8.488619,,,,
17/10/2024,ROJEMA,VB30A02,BB58A01,BB,VB,39,39.634525,,,,
17/10/2024,ROJEMA,VB30A02,BB58A01,BB,VB,39,47.715785,,,,
17/10/2024,TAJINSIN,VD77G01,AZ66A02,AZ,VD,39,51.487955,,,,
19/10/2024,DAYAEB,VBOUTA01,BB73A01,BB,VB,39,236.137926,,,,
20/10/2024,KHALMU,VL08A02,AR34A02,AR,VL,39,2792.210858,,,,
20/10/2024,KHALMU,VL10A02,AR34A02,AR,VL,39,2828.476019,,,,
20/10/2024,WOODPE,VH36A01,AU21A01,AU,VH,39,133.38817,,,,
20/10/2024,WOODPE,VH09G02,AU21A01,AU,VH,39,135.635391,,,,
20/10/2024,WOODPE,VH36A01,AU21A01,AU,VH,39,2371.112363,,,,
20/10/2024,WOODPE,VH09G02,AU21A01,AU,VH,39,2372.638548,,,,
21/10/2024,MEHMAK,VL12A01,AR77A02,AR,VL,39,413.336244,,,,
